id,Library,month,text,num of likes,num of comments,num of shares,image,Video,shared,outgoing link
1666,113,10,Dive into autumn this week at preschool storytime! 10/6 & 10/8 at 10:30 am. Same story & craft each day. For ages 3-5.,0,0,0,0,0,0,0
1667,113,10,"Bring your little ones to preschool storytime on Tues or Thurs at 10:30 am for story & a craft! Same program, 2 days to choose! 10/6 & 10/8",0,0,0,0,0,0,0
1668,113,10,"Mother Goose is on the Loose! Kids birth through 5 join Miss Kim for singing, dancing, stories & more! Monday 10/5 and 10/19 at 10:30 am",0,0,0,0,0,0,0
1669,113,10,Mystery Book Lovers get your copies now! Discussing Runner by @PL_Fiction 7 PM on Wed. 10/14 at the Mystery Book Club,0,0,0,0,0,0,0
1670,113,10,"Monday, September 21 at 10:30: Mother Goose on the Loose with Miss Kim. Be there or be square!",2,0,0,0,0,0,0
1671,113,8,Teen Scene Tuesday: 3:30-5:30 8/17 Sign up for a penpal and write & decorate a letter!,2,0,0,0,0,0,0
1672,113,8,Retweeted NY Public Library (@nypl): Elude or allude? Here are 14 words even bookworms commonly confuse. http://t.co/NXsXi74XnV,2,0,0,1,0,0,1
1673,113,7,A BIG Thank you to all who helped make POW! BAM! READ! Every Hero Has a Story a success!! Thanks for your support!,1,0,0,0,0,0,0
1674,113,7,"Tonight at 6 PM! Enjoy amazing balloon sculpture with Balloon Man Ed Pop, ice cream sundaes and the drawing for summer reading prizes!",0,0,0,0,0,0,0
1675,113,7,TODAY! For LEGO Fans! LEGO CLUB! 1 PM in the Lilly Children's Room.,1,0,0,0,0,0,0
1676,113,7,Last day to hand in your summer reading logs & be eligible for the prize pack drawing tonight!,0,0,0,0,0,0,0
1677,113,7,Tomorrow! Summer Preschool Storytime and Craft with Miss Kim! 10:30 am in the Lilly Children's Room,0,0,0,0,0,0,0
1678,113,7,"Tomorrow! Mother Goose on the Loose! 10:30 am Songs, dances, fingerplays, and stories with Miss Kim for age birth through 5",1,0,0,0,0,0,0
1679,113,7,Celebrate the end of Summer Reading with an Ice Cream Social and Balloon Man Extraordinaire: Ed Popielarczyk! 7/30 at 6 PM.,1,0,0,0,0,0,0
1680,113,7,"Ribbons and yarn, glue and tape! It must be Drop In Craft Time! Today from 10-12 in the Chidlren's Room",0,0,1,0,0,0,0
1681,113,7,TODAY! For LEGO Fans! LEGO CLUB! 1 PM in the Lilly Children's Room.,0,0,0,0,0,0,0
1682,113,7,Tomorrow! Summer Preschool Storytime and Craft with Miss Kim! 10:30 am in the Lilly Children's Room,1,0,0,0,0,0,0
1683,113,7,Tomorrow! For LEGO Fans! LEGO CLUB! 1 PM in the Lilly Children's Room.,0,0,0,0,0,0,0
1684,113,7,TODAY! Toto the Tornado Kitten visits the library! Pet Toto and learn his amazing story! 6PM in the Children's Room http://t.co/2ljX1BkMz7,1,0,1,1,0,0,1
1685,113,7,"Today! Mother Goose on the Loose! 10:30 am Songs, dances, fingerplays, and stories with Miss Kim for age birth through 5",1,0,0,0,0,0,0
1686,113,7,"Marker and crayons, glitter and pompons! It must be Drop In Craft Time! Today from 10-12 in the Chidlren's Room",1,0,0,0,0,0,0
1687,113,7,Tonight! Live animals with Zoo on the Go from @ZooinForestPark! 6 PM in the library. Get in early for a good seat!,1,0,0,0,0,0,0
1688,113,7,Today! Summer Preschool Storytime and Craft with Miss Kim! 10:30 am in the Lilly Children's Room,1,0,0,0,0,0,0
1689,113,7,TOMORROW! For LEGO Fans! LEGO CLUB! 1 PM in the Lilly Children's Room.,0,0,0,0,0,0,0
1690,113,7,"Thanks, @KathyAnnBecker! I'll let our Program Coordinator know! Right now our adult book group focuses on mystery fiction.",0,0,0,0,0,0,0
1691,113,7,TODAY at 6 PM: Wolf Talk. Come share the beauty of wolves & see a real mounted wolf. Hands-on program for kids & families.,1,0,0,0,0,0,0
1692,113,7,"Tomorrow! Mother Goose on the Loose! 10:30 am Songs, dances, fingerplays, and stories with Miss Kim for age birth through 5",1,0,0,0,0,0,0
1693,113,7,"Zoo on the Go from @ZooinForestPark brings live animals to the library to teach, touch, & observe. July 16 at 6 PM at Lilly Library",3,0,0,0,0,0,0
1694,113,7,"Wolf Talk: come share the beauty of wolves & see a real mounted wolf. Hands-on program for kids & families. Tues, July 14 at 6 PM at Lilly",0,0,0,0,0,0,0
1695,113,7,"Join Miss Kim for Preschool Storytime and craft every Thursday in July! 7/16, 7/23 & 7/30 at 10:30 am. For ages 2 1/2 and up",1,0,0,0,0,0,0
1696,113,7,"Ribbons and yarn, glue and tape! It must be Drop In Craft Time! Today from 10-12 in the Chidlren's Room",1,0,0,0,0,0,0
1697,113,7,TODAY! For LEGO Fans! LEGO CLUB! 1 PM in the Lilly Children's Room.,1,1,0,0,0,0,0
1698,113,7,Tomorrow! Summer Preschool Storytime and Craft with Miss Kim! 10:30 am in the Lilly Children's Room,2,0,0,0,0,0,0
1699,113,7,"Join Miss Kim for Preschool Storytime and craft every Thursday in July! 7/9, 7/16, 7/23 & 7/30 at 10:30 am. For ages 2 1/2 and up",0,0,0,0,0,0,0
1700,113,7,Today! Fairy Circus w/Tanglewood Marionettes! 6 PM at the Florence Civic Center. Hand-crafted marionettes dance & play. Great for families,2,1,0,0,0,0,0
1701,113,7,"Today! Mother Goose on the Loose! 10:30 am Songs, dances, fingerplays, and stories with Miss Kim for age birth through 5",2,0,0,0,0,0,0
1702,113,7,"Puppets dance, play instruments, juggle, & fly during Tanglewood Marionnettes Fairy Circus! Tuesday, July 7, 6PM Florence Civic Center",3,0,0,0,0,0,0
1703,113,7,"Marker and crayons, glitter and pompons! It must be Drop In Craft Time! Today from 10-12 in the Chidlren's Room",1,0,0,0,0,0,0
1704,113,7,"Mother Goose is here for all of July! Sing, dance, play and listen to stories with Miss Kim July 7, 14, 21 & 28 at 10:30am. For birth-5",2,0,0,0,0,0,0
1705,113,7,,0,0,0,1,0,0,0
1706,113,7,TODAY! For LEGO Fans! LEGO CLUB! 1 PM in the Lilly Children's Room.,2,1,0,0,0,0,0
1707,113,7,"Drop in Craft with Miss Kim! 10-12 in the Lilly Children's Room! 7/3, 7/10, 7/17, & 7/24",2,0,0,0,0,0,0
1109,112,10,"Indian Music Caravan Indian Classical Music Workshop and Performance (Sunday, 11/1, 2:00 PM) The Dance and Music School of India featuring Professor Veena Chandra and Devesh Chandra, presents a hands on workshop about the techniques of this unique music.",4,0,0,1,0,0,0
1110,112,10,"Goblins and Giggles: Stories for a Halloween Eve (Wednesday, 10/28, 6:30 PM) Bring the family for slightly spooky stories told by master storyteller Rona Levanthal. No registration needed.",10,0,1,1,0,0,0
1111,112,10,"Noon Author Talk: ※Great Dogs of Albany and Beyond§ (Thursday, 10/22, 12:15 PM) Paul Grondahl will be here to talk about the TU-published and multi-authored book ※Great Dogs of Albany and Beyond§.",2,0,0,1,0,0,0
1112,112,10,"Noon Author Talk: ※1932: The Rise of Hitler & FDR Two Tales of Politics, Betrayal, and Unlikely Destiny§ with David Pietrusza Thursday, 10/15, 12:15 PM",4,1,0,1,0,0,0
1113,112,10,"Author Talk/Signing with Stephen P. Kiernan, ※The Hummingbird§ (Tuesday, 10/6, 7:00 PM) Stephen P. Kiernan, the acclaimed author of the novel ※The Curiosity§, returns with ※The Hummingbird§, a new tale of wounded hearts and the healing power of love.",5,0,0,1,0,0,0
1114,112,9,"Maximize Your Social Security Benefits (Wednesday, 9/23, 6:15 PM) Attend our workshop and learn strategies for maximizing your benefit, tax planning and supplementing your retirement income. Presented by Frank Finch, Principal of Life Stages Financial Group. Reservations are required; call the Information Desk at 810-0314.",4,0,0,1,0,0,0
1115,112,9,"Teen Chefs: Do you enjoy cooking and baking? (Saturday, 9/19, 11:00 AM, Teen Room) Teens--Come in to make a delicious treat, and impress your friends and family with a new recipe! Register here: http://www.libraryinsight.net/eventdetails.asp＃",5,0,1,1,0,0,1
1116,112,9,"Story Circle of the Capital District (Tuesday, 9/15, 6:30 PM) A group of people who share stories which are works in progress (10 mins max). Listeners and new storytellers welcomed! For more information call 383-4620.",3,0,1,1,0,0,0
1117,112,9,"Labor Day Weekend Hours The library will be closed Saturday, 9/5, through Monday, 9/7, in observance of Labor Day. We will re-open Tuesday, 9/8, at 9:00 AM. You can still search/request books, download ebooks/audiobooks/magazines, access our research databases through our website: http://colonielibrary.org/",9,0,0,1,0,0,0
1118,112,8,"Chinese Film Series Discussion (Thursday, 8/20, 6:00 PM) I-Hsin Wu, Adjunct Professor of Sociology at UAlbany, will host a general discussion of all the films showed this year.",2,0,0,1,0,0,0
1119,112,8,"Colonie Town Band Concert (Monday, 8/17, 7:00 PM) Selections from Broadway shows, movies, marches and light classical pieces. Bring your lawn chairs--the library does not provide chairs for outdoor use.",1,0,1,1,0,0,0
1120,112,8,"Film Series: American Cinema and WWII with Lenny Zapala (Tuesday, 8/11, 6:30 PM) Our year-long American Cinema and World War II film series concludes with all-time classic from 1946: ※The Best Years of Our Lives§.",1,0,0,1,0,0,0
1121,112,8,"Collage Therapy (Monday, 8/10, 6:30 PM) Presenter Rosette Rubins, MS Ed, MSW, shows how to use collage as a means of discovering your issue/conflict and finding the resolution that you want. Reservations are required; call the Information Desk at 810-0314",1,0,0,1,0,0,0
1122,112,7,"Car Maintenance Seminar (Teens only) (Saturday, 8/1, 1:00 PM) A program for teen drivers...what to do if you breakdown, or are in a car crash...how to jump start your car, and change tires...basic maintenance.",3,2,0,1,0,0,0
1123,112,7,"What Makes a Good Life? Saturday, 8/1, 3:00 PM Don＊t miss the chance to hear British author Neville Hodgkinson as he shares the exciting discoveries of his 40-year search for ＆A Good Life§. This question, ※What makes a good life?§ is at the heart of his most recent book, ※I Know How To Live, I Know How To Die§. It is based on the spiritual teachings of Dadi Janki who, at 100 years, is one of the world＊s greatest yogis and spiritual head of the India-based Brahma Kumaris Organization. Questions from the audience will be taken at the end. Presented by Peace Village Learning and Retreat Center.",2,0,0,1,0,0,0
1124,112,7,"Pamper Yourself (Teens only) (Thursday, 7/30, 1:00 PM, Teen Room) Make your own beauty products, jewelry, and more!",2,0,1,1,0,0,0
1125,112,7,"Volunteens (Teens) (Mondays, 7/13-8/3, 6-7pm) The Volunteens will learn about a community issue at Monday night＊s meeting, and will then 'take action§ throughout the following week!",5,0,0,1,0,0,0
1126,112,7,"Kaplan New SAT and Current SAT Combo Test (Saturday, 7/18, 9:30 AM) Sign up for this practice test to experience each section of the new SAT and current SAT. Reservations are required at bit.ly/coloniejuly",1,0,0,1,0,0,0
1127,112,7,"Superhero Science: Flash - Speed and Agility (1st-4th grades) (Wednesday, 7/15, 2:00 PM) Youth Services: Join us in a race through an obstacle course, try to change into Superman in a telephone booth, and work as a team to win a 'big foot§ race and more! No registration needed.",2,0,1,1,0,0,0
1128,112,7,"Medicare 101: A Primer for Everyone (Tuesday, 7/14, 6:00 PM) Janet Kiffney will present a 'soup-to-nuts' program on Medicare. This presentation is sponsored by the NYS Office for the Aging and the Albany County Department for Aging. Reservations are required; call the Information Desk at 810-0314.",2,0,0,0,0,0,0
1129,112,7,"Young Adult: The Ultimate YA Hero - Summer Reading Kick-Off (Friday, 7/10, 7:00 PM) There will be a Wrecking Ball Bounce House, trivia challenges, food, games, and much＃much more to Kick-Off our summer!!",3,0,1,1,0,0,0
1130,112,7,"Youth Services: Super Bowl of Books (Wednesday, 7/8 6:30 PM) Exclusively for kids entering grades 5th & 6th, the Super Bowl of Books is a 5-week program featuring snacks, games, activities, and books. Register in-person only in Youth Services.",3,0,1,1,0,0,0
1131,112,7,"Teens: iTech Afternoon (Tuesday, 7/7, 4:00 PM, Teen Room) Each week we will be introducing a new tech project. I-Movie trailers, paper circuits, light photography, and more... Hope you can join us!",2,0,1,1,0,0,0
1132,112,7,"Independence Day The library will be closed Friday (7/3) through Sunday (7/5) in observance of Independence Day. You may still search, request books/materials, download ebooks/audiobooks, use our research databases through our website here: http://colonielibrary.org",1,0,0,1,0,0,0
1133,111,10,"Story TIme! October 28, 2015.",9,1,0,1,0,0,0
1134,111,10,"A dear member of our library family has passed away. We will close at 9:45 AM on Thursday, October 22, 2015 and reopen at 11:30 AM. We apologize for the inconvenience.",3,0,0,0,0,0,0
1135,111,10,"Story Time! October 21, 2015.",11,2,0,1,0,0,0
1136,111,10,"On October 21, 2015, Marisol Perez will be at Story Time! with her stock of beautiful jewelry! Please consider dropping by as proceeds go to help Bella!",3,0,1,1,0,0,0
1137,111,10,"Story Time! October 14, 2015.",7,3,0,1,0,0,0
1139,111,10,"Story Time! October 7, 2015.",7,2,0,1,0,0,0
1140,111,10,The Book Bakery: October 5th - 9th Come on by the library to try out all our goodies!,5,0,1,1,0,0,0
1141,111,10,Hondo Golf Course's photo. Howdy golfers!!! Y'all have been asking for it so we are delivering! Friday October 30th we are hosting a NIGHT Tournament / Costume contest!! That's right play...,2,0,0,1,0,0,1
1142,111,10,,10,0,0,1,0,0,0
1143,111,10,,8,0,0,1,0,0,0
1144,111,10,,7,1,0,0,1,0,0
1145,111,10,,10,0,0,0,1,0,0
1146,111,10,"Wise words: If this nation is to be wise as well as strong, if we are to achieve our destiny, then we need more new ideas for more wise men reading more good books in more public libraries. These libraries should be open to all〞except the censor. We must know all the facts and hear all the alternatives and listen to all the criticisms. Let us welcome controversial books and controversial authors. For the Bill of Rights is the guardian of our security as well as our Library. 〞John F. Kennedy, October 29, 1960",3,0,0,1,0,0,0
1147,111,10,"BANNED BOOK: The Dairy of a Young Girl This one is a little sad. First, to be clear that the banned version of Anne Frank's writings is not the version depicted here, but the definitive edition. Why you ask? Because it adds about 30% more content that she left out of the original publication. What was added that was so offensive that it was challenged? There are passages she described her anatomy and changes to her body, which some deem as ""pornographic"". Frank had no resources to answer her questions about her physical changes and relied on her observations to answer them as best she could. One could argue that teenagers can relate with the confusing physical changes of puberty on top of stress from situations they do not fully control. Thus, it might behoove teenagers to read Frank's diary as it could possibly start a dialogue about their own anatomical questions. That is the beauty of literature. You can use someone's perspective to question and grow. Reason: ""Pornographic"" Passages",1,0,0,1,0,0,0
1148,111,10,"YOU'RE INVITED! Join us October 10th between 7PM - 9PM at our local Bealls store (2509 19th Street, Hondo, TX 78861) for some fashion, friends, and fun! Not only can you learn more about our plans for the new library, but Bealls will donate 10% of all purchases during our time there to the Library's building fund! RVSP today at (830) 428-5333! While not required, RVSPing gives Bealls an idea of how much snacks they will need to prepare before the event.",2,0,1,1,0,0,0
1149,111,9,,3,0,0,1,0,0,0
1150,111,9,"BANNED BOOK: The Kite Runner by Khaled Hosseini This book about an Afghan boy growing up in Kabul has been challenged for numerous reasons.The most recent was in May of this year due to profanity, adult themes and rape of a child. While shocking, the rape is used as a driving force for the book's main themes of guilt and redemption. Amir, the protagonist, witnesses the act but doesn't prevent it. This is in contrast to the victim protecting Amir before this event. It really is worth the read. Reasons: Offensive language, unsuited to age group, violence",2,0,0,1,0,0,0
1151,111,9,Some of these we all have read at least one of these books at one point or another. It's important to remember that we have the right and freedom to choose to read these thought provoking books. It's ?#?BannedBooksWeek?! Check out our interactive infographic with details on when and why these books got banned: https://www.aclu.org/infograp＃/infographic-banned-books-week,7,0,0,1,0,0,1
1152,111,9,"Story Time! September 30, 2015.",9,2,0,1,0,0,0
1153,111,9,"BANNED BOOK: A Stolen Life by Jaycee Dugard This book has been deem unsuited for the target age group based on the content, despite the fact that it's a biography recounting true events that happen to Ms. Dugard when she was kidnapped at 11 years old. Reasons: drugs/alcohol/smoking, offensive language, sexually explicit, and unsuited for age group",3,0,0,1,0,0,0
1154,111,9,"Bella, one of our youngest patrons, recently was diagnosed with cancer. If you can, please help a Story Time! kid in need! Donate to help Bella's Angels Cancer Fund today Izabella is our 3 yr old little firecracker who was just recently diagnosed with cancer. She's the youngest of 5 and is definitely the tough＃ GIVEFORWARD.COM",3,0,0,1,0,0,1
1155,111,9,,1,0,0,1,0,0,0
1156,111,9,"BANNED BOOK: The Bluest Eye by Toni Morrison Challenged numerous times since it's publication in the 1970s. Reasons: Sexually explicit, unsuited for age group. Additional reasons: ※contains controversial issues§",2,1,0,1,0,0,0
1157,111,9,"Introducing: Circle Time! for 6 months to 2 year olds! Circle Time! will be an opportunity for Parents and babies to learn and play through books, bubbles, rhythm and rhymes! Hope to see you join us! Mondays 10:00AM - 10:30AM",13,0,1,1,0,0,0
1158,111,9,"Story Time! September 23, 2015 〞 at Hondo Public Library. A! I C you are wanting to know what the Story Time! kids learned about today. From singing the classic song to identifying objects that start with a certain letter, the Story Time! kids learned their ABCs!",9,5,0,1,0,0,0
1159,111,9,"Story Time! September 16, 2015 〞 at Hondo Public Library. Ahoy! The Storytime Kids were on a search for treasure! They learned how to talk like pirates in order to find it! Once they did, they plundered Miss Debbie's treasure chest for her golden numbered rocks! Thankfully, they returned it to her and learned how to count in the process! They also made pirate faces and ate oranges to fight off that scurvy! Yarrrrrrrr!",13,4,0,1,0,0,0
1160,111,9,"Story Time! September 9, 2015.",22,3,0,1,0,0,0
1161,111,8,"The Friends of the Hondo Public Library and the Hondo Public Library present A Dramatic Diva Production Always a Bridesmaid! Tickets go on sale at the library on Monday, August 24th, at 9 AM!",2,0,0,1,0,0,0
1162,111,8,"Like our Back to School Pencil Vase? Get your own for $5! We have a few available at the library! You can either get ones made with our choice of artificial flowers or provide your own! For more information, call the library at (830) 436-5333!",5,1,0,1,0,0,0
1163,111,8,"We're ready to start the new school year off right! Remember, you can find your supply of reading materials at the Hondo Public Library!",10,0,0,1,0,0,0
1164,111,8,Hondo's City Hall building will be closed to the public on Aug. 19th due to updating the software. Work orders may still be called in to our Dispatch office at 830-741-5077.,4,0,0,0,0,0,0
1165,111,7,"Hondo Area Chamber of Commerce's photo. Whether you will be shopping or selling, it is sure to be a weekend of fun. Contact the Hondo Chamber for more info - 830-426-3037.",1,0,0,1,0,0,0
1166,111,7,Want to read Go Set a Watchman? We have it here at the library!,9,0,0,1,0,0,0
1167,111,7,"Happy 4th of July, everyone!",5,1,0,1,0,0,0
1168,111,7,Summer Reading Program - Pool Party.,17,1,0,1,0,0,0
1169,111,7,"The Texas Book Festival awarded Hondo Public Library a collection development grant of $850 this year. The money will be spent on young adult books in print and digital formats. The grant was a collaboration between the Hondo High School library and the public library. The Texas Book Festival will be held October 17-18, 2015 in Austin. The 2014 Festival awarded grants up to $2,500 to 34 Texas libraries. The 2015 Texas Book Festival will be held October 17-18 in Austin.",15,0,0,1,0,0,0
1523,100,7,"First Thursday Fiction Book Group will meet on July 2 at 10:00 a.m. to discuss Graeme Simsion's The Rosie Project. FREE EVENT ADULT PROGRAMMING ROOM SYNOPSIS: The art of love is never a science: Meet Don Tillman, a brilliant yet socially inept professo",1,0,1,1,0,0,0
1524,100,7,Casey Carle returns this week with BUBBLEMANIA! This is one of our most popular shows of the summer so be sure to get here early!! Get more information on all things BUBBLES by visiting our website: http://hooverlibrary.org/blog/bubblemaniacs,8,2,0,1,0,0,1
1525,100,7,"Purl @ the Plaza is Saturday, July 11 from 1:00 p.m. to 5:00 p.m. Join old friends and make new ones at this crafty meeting of all fiber enthusiasts! Bring your yarn and knit, crochet or embroider with us. FREE EVENT LIBRARY PLAZA",1,0,0,1,0,0,0
1526,100,7,"The Birmingham Seven performs a free show on Thursday, July 16 at 6:30 p.m. B7 is a straight-ahead jazz septet patterned after the small groups of the hard bop era. They perform a mixture of jazz standards and original compositions. FREE EVENT LIBRARY P",5,0,0,1,0,0,0
1527,100,7,"The Digital Bookmobile will be here on Friday, July 17 from 10:00 a.m. to 4:00 p.m. Readers of all ages will learn how to access ebooks through interactive demonstrations and high-definition instructional videos. The Gadget Gallery - featuring Kindle? Fi",10,0,1,1,0,0,0
1528,100,7,"The Digital Bookmobile will be here on Friday, July 17 from 10 a.m. to 4 p.m. In addition to learning about eBooks and other digital services, you'll have an opportunity to register for door prizes (gift cards, an eReader, etc.) as well as trying to ""dunk",6,0,11,1,0,0,1
1529,100,7,"Jazz septet THE BIRMINGHAM SEVEN plays at the library on Thursday, July 16 at 6:30 p.m. on the Library Plaza Stage. Admission to this event is free. Birmingham Seven features some of the area's most prominent jazz musicians like trumpeter Rob Alley and G",3,1,0,1,0,0,0
1530,100,7,"The Digital Bookmobile will be here on Friday, July 17 from 10:00 a.m. to 4:00 p.m. Readers of all ages will learn how to access eBooks through interactive demonstrations and high-definition instructional videos. The Gadget Gallery will help visitors dis",65,6,26,1,0,0,0
1531,100,7,We are excited to have Roger Day rocking out with us in the theater this week. It will be a super ending to a super summer of children's performances. *In honor of such a super ending the kids are encouraged to bring along a mask and cape.* At a certain p,3,1,0,1,0,0,1
1532,100,7,Attn: TEENS! Your big finale is tonight at the Heroes and Villains party at 6:30 PM! Hope to see you there!! Find out more at: http://hooverlibrary.org/blog/heroes-villains-teen-finale,1,0,0,1,0,0,1
1533,100,7,"Write Club meets this Saturday, July 25 at 10:30 a.m. Meet and mingle with your fellow amateur poets and novelists. Flesh out your characters and tie-up those dangling plot threads! Swap material with other writers, or even read your work aloud. Share yo",1,0,0,1,0,0,0
1534,100,7,"The Alabama Red Cross will be here on Thursday, July 30 from 1:00 p.m. to 6:00 p.m. for a blood drive. You can drop in or make an appointment. We hope you'll join us for this important event.",0,0,0,1,0,0,0
1535,100,7,"Join us on Saturday, August 1 for the Sci-Fi & Fantasy Festival, a mini-con style event! We'll have a tabletop game room, discussion panels on gaming, talks by sci-fi and fantasy authors, a costume contest and more! 10 a.m. - 8 p.m. http://hooverlibrary.",82,19,34,1,0,0,1
1536,100,8,"First Thursday Fiction Book Group will discuss Liane Moriarty's ""The Husband's Secret"" on Thursday, August 6 at 10:00 a.m. Join us for a lively discussion and some light refreshments. Free event. http://lianemoriarty.com.au/Novels/Husband'sSecret_US.html",2,0,0,1,0,0,1
1537,100,8,"Flamenco guitarist Roberto Verdi will perform a free concert on the Library Plaza stage on Sunday, August 9 at 2:30 p.m. Verdi has been performing this music for decades and while his performances primarily center around flamenco music he does throw in th",7,5,4,1,0,0,0
1538,100,8,"The Glass Jars perform here on Thursday, August 20 at 6:30 p.m. They are a four-piece band featuring viola, guitar, bass and percussion that fuses indie rock with jazz, funk and blues. They've toured all over the Southeast and we're pleased to have them h",10,0,1,1,0,0,1
1539,100,8,Are you curious about what's going on behind the scenes during our makeover this month? Here are a few pics!,59,3,1,1,0,0,0
1540,100,8,"Join us for Monday at the Movies on August 24! We're showing OBLIVION at 2:00 p.m. and 6:30 p.m. Admission and refreshments are free! SYNOPSIS: In the year 2077, Jack Harper (Tom Cruise) works as a security repairman on an Earth left empty and devastated",3,0,0,1,0,0,0
1541,100,9,"Our First Thursday Fiction Book Group has had to move forward a day to Wednesday, September 2 due to renovations and staff development day. We'll be discussing the classic John Steinbeck novel Of Mice and Men in the Theatre Level Conference Room at 10:00",1,0,0,1,0,0,0
1542,100,9,"Purl @ the Plaza is next Saturday, September 12 from 1:00 to 5:00 p.m. Join old friends and make new ones at this crafty meeting of all fiber enthusiasts! Bring your yarn and knit, crochet or embroider with us. FREE EVENT LIBRARY PLAZA",1,0,0,1,0,0,0
1543,100,9,"We're super excited about opening back up on Saturday, September 12 at 10:00 a.m. Make plans to come see our beautiful new renovations this weekend!",38,1,1,1,0,0,0
1544,100,9,"Join us on Tuesday, September 22 at 9:15 a.m. for ""Census Data for Small Businesses and Nonprofits."" The program is presented by Gale Brock, a Data Disseminating Specialist from the United States Census Bureau. FREE EVENT Theatre Level Meeting Rooms",11,0,0,1,0,0,0
1545,100,9,"Stephen McCullough Band performs here on Thursday at 6:30 p.m. SMB is lead by keyboard wizard Stephen McCullough and plays a potent mixture of funk, blues, soul, and rock. LIBRARY PLAZA FREE EVENT",0,0,0,1,0,0,0
1546,100,9,"Spend some time in the wild world of your favorite newspaper mouse! Adventurers in grades 1-3 will play games featuring Space Mice, Cave Mice, and the Kingdom of Fantasy. They'll make a fabumouse craft and eat an assortment of cheese foods. And, of course",2,0,0,1,0,0,0
1547,100,9,"The newly redecorated Kid Zone at Hoover Public Library is bursting with color. And, on Saturday, September 19, 2015 at 10:30 a.m., it will be bursting with crayons! The Day the Crayons Threw a Party will feature crayons that have quit, come home, and tak",44,3,0,1,0,0,0
1548,100,9,"Marie Antoinette, Laura Ingalls Wilder, Albert Einstein and Galileo were kind enough to stop by for our Great BIG Biographies program in September!",11,0,0,1,0,0,0
1549,100,9,"Join us on Sunday, October 4 at 2:30 p.m. as we explore the food and coffee of Poland with our Global Cuisine @ the Plaza series. Coffee-ol-ogy presents these fun and informative programs. Complimentary samples are provided. FREE EVENT LIBRARY PLAZA",2,1,0,1,0,0,0
1550,100,10,"Join us at the Hoover Library for an after-hours program on the Plaza on Friday, October 9 at 7:00 p.m. Carla Jean Whitley will be here to discuss her new book, Birmingham Beer: A Heady History of Brewing in the Magic City, with a book signing to follow.",39,5,17,1,0,0,0
1551,100,10,"Purl @ the Plaza is Saturday, October 10 from 1:00 to 5:00 p.m. Join old friends and make new ones at this crafty meeting of all fiber enthusiasts! Bring your yarn and knit, crochet or embroider with us. FREE EVENT LIBRARY PLAZA",2,0,0,1,0,0,0
1552,100,10,"Meet and mingle with your fellow amateur poets and novelists. Flesh out your characters and tie-up those dangling plot threads! Swap material with other writers, or even read your work aloud. Share your stories and inspirations! Write Club is a monthly f",1,4,0,1,0,0,0
1491,99,7,"If you can safely handle an embroidery needle then join the Northern Arizona Embroidery Group as they share their expertise and materials with anyone that would like to learn. From 12:30 - 2:00 pm in the Si Birch Room choose your colors, thread your needl",1,0,1,0,0,0,0
1492,99,7,In the mood for a feel-good movie? Then don't miss tonight's free film at 6 pm in the community room. We're showing the sequel to Best Exotic Marigold Hotel.,0,0,0,0,0,0,0
1493,99,7,"Stop by Sedona Public Library in the Village located in the courtyard of Tequa Plaza to view the amazing photographs captured by Jack Jackson. The exhibit, ""A Selective Look at Nature,"" continues through Friday, September 18. For more information, please",2,0,0,1,0,0,0
1494,99,8,Latino Services presents a free movie tonight at 6 pm in the community room. This Spanish-language film (with English subtitles) won the audience award for a dramatic film at the 2004 Sundance Film Festival.,6,0,0,0,0,0,0
1495,99,8,"Tonight's free movie, at 6 pm in the community room, chronicles mathematical wizard Alan Turing＊s key role in Britain＊s successful effort to crack Germany＊s Enigma code during World War II. See you there!",0,0,0,0,0,0,0
1496,99,8,"Food Network Star, Giada De Laurentiss talks about how the Library shaped her childhood. https://youtu.be/yNXUbmQ0NPc",1,0,0,0,1,0,0
1497,99,8,Read your favorite magazines digitally with your library card. http://sedonalibrary.org/zinio.php,1,1,0,0,0,0,1
1498,99,8,Did you know you can check out a Nook E-reader from the library? Stop in at the Reference Desk and talk to us about trying one out for yourself. They come preloaded with 20 popular novels loaded for you.,0,1,0,1,0,0,0
1499,99,8,"Want to know what is happening next week at the Library? We have our Free Monday Night Movie, Guitar Classes, Health Screenings and more. For all the latest details, bookmark our calendar. http://host.evanced.info/sedona/evanced/eventcalendar.asp",0,0,0,1,0,0,0
1500,99,8,"Did you know that we have a homeschoolers meeting at the library? Come to the library the first Wednesday of the month at 1:30 to meet with like-minded homeschooling families. The first meeting of the new season is next Wednesday, September 2nd in the Com",3,0,0,0,0,0,0
1501,99,8,,10,0,18,1,0,0,0
1502,99,8,Join us for a free movie at 6 pm in the community room. Tonight's feature is an adaptation of Thomas Hardy's classic book about an independent woman who must choose between three suitors.,4,2,0,1,0,0,0
1503,99,9,"September Is National Library Card Sign Up Month, the most valuable card in your wallet, Get it. Use It.",3,0,0,1,0,0,0
1504,99,9,"Check out what is happening this week: Musical Story Time, Chess Club, Family Movie, Spanish Computer Class, Investment Club and More..... Visit our calendar for complete details. http://host.evanced.info/sedona/evanced/eventcalendar.asp",0,0,1,1,0,0,1
1505,99,9,"Tonight's free movie at 6 pm in the community room has a great cast--Steve Carell, Toni Collette, Maya Rudolph, and more. Come check it out!",3,0,0,1,0,0,0
